Order_ID,Date,City,Category,Product,Quantity,Unit_Price,Discount_Percent,Payment_Method,Customer_Type,Salesperson,Gross_Sales,Discount_Amount,Net_Sales,Month,Month_Number,Quarter,Year
50845,14-03-2025,Thane,Electronics,Mobile,1,57850.19,5,Credit Card,Returning,Neha,57850.19,2892.51,54957.68,March,3,Q1,2025
50788,14-03-2025,Nagpur,Grocery,Flour,3,52.55,5,Credit Card,Returning,Karan,157.65,7.88,149.77,March,3,Q1,2025
51111,14-03-2025,Nashik,Beauty,Face Wash,6,289.84,15,Cash,New,Vikas,1739.04,260.86,1478.18,March,3,Q1,2025
51047,14-03-2025,Aurangabad,Grocery,Biscuits,7,37.64,5,UPI,Returning,Anjali,263.48,13.17,250.31,March,3,Q1,2025
51360,15-03-2025,Nagpur,Clothing,Jeans,8,3062.01,15,Credit Card,New,Priya,24496.08,3674.41,20821.67,March,3,Q1,2025
50946,15-03-2025,Nagpur,Electronics,Mobile,6,47117.91,10,Debit Card,New,Karan,282707.46,28270.75,254436.71,March,3,Q1,2025
51211,15-03-2025,Pune,Grocery,Rice,4,1511.15,15,UPI,New,Neha,6044.6,906.69,5137.91,March,3,Q1,2025
51137,15-03-2025,Thane,Beauty,Face Wash,7,329.13,0,Net Banking,New,Pooja,2303.91,0,2303.91,March,3,Q1,2025
50085,15-03-2025,Nashik,Grocery,Tea,7,488.24,5,Credit Card,New,Priya,3417.68,170.88,3246.8,March,3,Q1,2025
50369,16-03-2025,Kolhapur,Electronics,Smartwatch,4,2830.87,5,UPI,Returning,Rahul,11323.48,566.17,10757.31,March,3,Q1,2025
50716,16-03-2025,Aurangabad,Sports,Football,6,1495.57,15,Debit Card,VIP,Karan,8973.42,1346.01,7627.41,March,3,Q1,2025
50874,17-03-2025,Nagpur,Grocery,Rice,3,862.62,5,Credit Card,New,Priya,2587.86,129.39,2458.47,March,3,Q1,2025
51053,17-03-2025,Kolhapur,Sports,Badminton Racket,7,4012.92,0,Credit Card,Returning,Karan,28090.44,0,28090.44,March,3,Q1,2025
50790,17-03-2025,Nagpur,Sports,Football,8,2244.29,10,Credit Card,Returning,Sneha,17954.32,1795.43,16158.89,March,3,Q1,2025
50377,18-03-2025,Navi Mumbai,Beauty,Face Wash,3,321.43,10,UPI,Returning,Vikas,964.29,96.43,867.86,March,3,Q1,2025
50798,18-03-2025,Kolhapur,Clothing,Kurta,3,1003.52,0,Credit Card,Returning,Karan,3010.56,0,3010.56,March,3,Q1,2025
50797,18-03-2025,Mumbai,Sports,Badminton Racket,8,3931.25,10,Debit Card,New,Neha,31450,3145,28305,March,3,Q1,2025
50791,18-03-2025,Aurangabad,Electronics,Tablet,2,22743.95,0,UPI,Returning,Pooja,45487.9,0,45487.9,March,3,Q1,2025
50430,20-03-2025,Nashik,Electronics,Headphones,4,5147.73,5,UPI,New,Amit,20590.92,1029.55,19561.37,March,3,Q1,2025
50258,20-03-2025,Nagpur,Furniture,Bookshelf,8,12103.76,15,UPI,Returning,Rohan,96830.08,14524.51,82305.57,March,3,Q1,2025
50142,20-03-2025,Thane,Grocery,Sugar,2,43.11,10,Net Banking,Returning,Neha,86.22,8.62,77.6,March,3,Q1,2025
50468,20-03-2025,Navi Mumbai,Beauty,Moisturizer,1,815.25,10,UPI,VIP,Sneha,815.25,81.53,733.72,March,3,Q1,2025
51356,21-03-2025,Aurangabad,Beauty,Moisturizer,1,636,0,UPI,Returning,Rahul,636,0,636,March,3,Q1,2025
51202,21-03-2025,Aurangabad,Electronics,Mobile,7,12425.38,10,Credit Card,Returning,Amit,86977.66,8697.77,78279.89,March,3,Q1,2025
50180,21-03-2025,Kolhapur,Electronics,Smartwatch,5,7492.1,10,Debit Card,New,Anjali,37460.5,3746.05,33714.45,March,3,Q1,2025
51270,21-03-2025,Aurangabad,Grocery,Flour,4,47.79,20,Debit Card,New,Priya,191.16,38.23,152.93,March,3,Q1,2025
50359,21-03-2025,Nagpur,Sports,Yoga Mat,6,1167.75,15,UPI,Returning,Pooja,7006.5,1050.97,5955.53,March,3,Q1,2025
51223,21-03-2025,Nashik,Grocery,Coffee,2,717.57,10,Net Banking,Returning,Rohan,1435.14,143.51,1291.63,March,3,Q1,2025
51239,22-03-2025,Aurangabad,Sports,Cricket Bat,1,6876.76,15,UPI,New,Rahul,6876.76,1031.51,5845.25,March,3,Q1,2025
51063,23-03-2025,Kolhapur,Furniture,Table,1,8653.08,10,Net Banking,Returning,Sneha,8653.08,865.31,7787.77,March,3,Q1,2025
51395,23-03-2025,Nashik,Grocery,Flour,1,76.47,0,UPI,New,Rohan,76.47,0,76.47,March,3,Q1,2025
50587,23-03-2025,Nashik,Electronics,Laptop,7,87745.49,5,UPI,Returning,Karan,614218.43,30710.92,583507.51,March,3,Q1,2025
50519,23-03-2025,Nashik,Sports,Cricket Bat,3,3643.98,5,Credit Card,Returning,Amit,10931.94,546.6,10385.34,March,3,Q1,2025
50867,24-03-2025,Kolhapur,Electronics,Laptop,1,65089.89,10,Credit Card,New,Rahul,65089.89,6508.99,58580.9,March,3,Q1,2025
51034,24-03-2025,Nagpur,Electronics,Smartwatch,6,7901.22,10,UPI,New,Vikas,47407.32,4740.73,42666.59,March,3,Q1,2025
50328,24-03-2025,Pune,Clothing,Jacket,6,4213.68,0,UPI,New,Sneha,25282.08,0,25282.08,March,3,Q1,2025
51433,25-03-2025,Nagpur,Clothing,Kurta,4,2512.33,10,Credit Card,New,Sneha,10049.32,1004.93,9044.39,March,3,Q1,2025
50805,25-03-2025,Kolhapur,Grocery,Flour,4,52.7,20,Cash,New,Vikas,210.8,42.16,168.64,March,3,Q1,2025
50503,25-03-2025,Nagpur,Grocery,Sugar,5,57.05,10,UPI,,Karan,285.25,28.52,256.73,March,3,Q1,2025
50728,26-03-2025,Mumbai,Beauty,Moisturizer,1,747.47,15,Debit Card,New,Karan,747.47,112.12,635.35,March,3,Q1,2025
50216,26-03-2025,Nashik,Grocery,Rice,1,1457.1,0,UPI,New,Sneha,1457.1,0,1457.1,March,3,Q1,2025
51416,26-03-2025,Nagpur,Sports,Cricket Bat,1,2325.04,15,Net Banking,Returning,Sneha,2325.04,348.76,1976.28,March,3,Q1,2025
51019,27-03-2025,Aurangabad,Sports,Cricket Bat,1,7907.49,15,UPI,New,Amit,7907.49,1186.12,6721.37,March,3,Q1,2025
50276,27-03-2025,Nagpur,Clothing,Kurta,4,953.15,5,Credit Card,Returning,Karan,3812.6,190.63,3621.97,March,3,Q1,2025
51394,28-03-2025,Nashik,Clothing,Kurta,2,1520.11,10,UPI,VIP,Amit,3040.22,304.02,2736.2,March,3,Q1,2025
51435,28-03-2025,Thane,Electronics,Headphones,1,2725.39,0,Net Banking,Returning,Priya,2725.39,0,2725.39,March,3,Q1,2025
50122,28-03-2025,Navi Mumbai,Sports,Cricket Bat,2,9902.96,5,Net Banking,VIP,Vikas,19805.92,990.3,18815.62,March,3,Q1,2025
50840,29-03-2025,Nashik,Clothing,Jeans,4,1710.97,10,Credit Card,New,Karan,6843.88,684.39,6159.49,March,3,Q1,2025
50796,29-03-2025,Pune,Beauty,Face Wash,8,461.34,20,Debit Card,Returning,Sneha,3690.72,738.14,2952.58,March,3,Q1,2025
50515,29-03-2025,Thane,Electronics,Mobile,1,28402.47,15,UPI,New,Pooja,28402.47,4260.37,24142.1,March,3,Q1,2025
51204,29-03-2025,Nagpur,Grocery,Coffee,6,564.97,15,UPI,New,Rahul,3389.82,508.47,2881.35,March,3,Q1,2025
51205,29-03-2025,Mumbai,Clothing,Saree,7,4643.15,10,Debit Card,New,Rahul,32502.05,3250.2,29251.85,March,3,Q1,2025
51430,30-03-2025,Navi Mumbai,Beauty,Shampoo,1,653.56,0,Credit Card,New,Neha,653.56,0,653.56,March,3,Q1,2025
50913,30-03-2025,Mumbai,Clothing,Jeans,2,3491.96,5,Debit Card,New,Sneha,6983.92,349.2,6634.72,March,3,Q1,2025
51074,30-03-2025,Thane,Electronics,Headphones,7,4160.44,5,UPI,New,Amit,29123.08,1456.15,27666.93,March,3,Q1,2025
51289,31-03-2025,Navi Mumbai,Electronics,Smartwatch,3,1649.56,10,UPI,New,Neha,4948.68,494.87,4453.81,March,3,Q1,2025
50191,31-03-2025,Nagpur,Electronics,Monitor,4,18188.52,10,Debit Card,VIP,Karan,72754.08,7275.41,65478.67,March,3,Q1,2025
50433,01-04-2025,Mumbai,Clothing,Jacket,1,3170.26,10,Credit Card,Returning,Anjali,3170.26,317.03,2853.23,April,4,Q2,2025
51128,01-04-2025,Mumbai,Grocery,Biscuits,3,60.95,0,Credit Card,Returning,Vikas,182.85,0,182.85,April,4,Q2,2025
50557,01-04-2025,Navi Mumbai,Electronics,Headphones,5,836.19,5,Credit Card,New,Karan,4180.95,209.05,3971.9,April,4,Q2,2025
50049,02-04-2025,Kolhapur,Clothing,Jacket,4,2046.73,10,Credit Card,New,Vikas,8186.92,818.69,7368.23,April,4,Q2,2025
51004,02-04-2025,Kolhapur,Furniture,Bed,5,44663.14,0,Credit Card,VIP,Rohan,223315.7,0,223315.7,April,4,Q2,2025
50394,02-04-2025,Nashik,Beauty,Perfume,4,1068.6,0,Cash,New,Priya,4274.4,0,4274.4,April,4,Q2,2025
50184,03-04-2025,Navi Mumbai,Beauty,Moisturizer,6,749.34,15,Credit Card,Returning,Vikas,4496.04,674.41,3821.63,April,4,Q2,2025
50954,03-04-2025,Navi Mumbai,Sports,Tennis Racket,5,7507.87,10,UPI,Returning,Anjali,37539.35,3753.94,33785.41,April,4,Q2,2025
50205,03-04-2025,Navi Mumbai,Clothing,Saree,2,4247.93,5,Net Banking,Returning,Priya,8495.86,424.79,8071.07,April,4,Q2,2025
50345,04-04-2025,Navi Mumbai,Grocery,Oil,7,214.24,5,Debit Card,Returning,Anjali,1499.68,74.98,1424.7,April,4,Q2,2025
50782,04-04-2025,Mumbai,Clothing,Saree,5,3940.03,5,Credit Card,VIP,Karan,19700.15,985.01,18715.14,April,4,Q2,2025
51492,05-04-2025,Aurangabad,Grocery,Tea,5,561.1,5,Credit Card,Returning,Karan,2805.5,140.28,2665.22,April,4,Q2,2025
51029,06-04-2025,Aurangabad,Grocery,Biscuits,7,56.12,0,Net Banking,Returning,Priya,392.84,0,392.84,April,4,Q2,2025
50735,06-04-2025,Thane,Grocery,Flour,7,68.51,0,UPI,Returning,Rahul,479.57,0,479.57,April,4,Q2,2025
50275,06-04-2025,Mumbai,Clothing,Jeans,7,3145.47,0,Cash,New,Rahul,22018.29,0,22018.29,April,4,Q2,2025
51467,07-04-2025,Thane,Sports,Running Shoes,5,7777.32,10,Debit Card,Returning,Priya,38886.6,3888.66,34997.94,April,4,Q2,2025
51375,07-04-2025,Mumbai,Grocery,Sugar,7,56.72,10,Debit Card,Returning,Priya,397.04,39.7,357.34,April,4,Q2,2025
50223,09-04-2025,Kolhapur,Electronics,Tablet,4,43854.23,5,Credit Card,New,Priya,175416.92,8770.85,166646.07,April,4,Q2,2025
51076,09-04-2025,Nashik,Grocery,Tea,4,183.03,15,UPI,New,Rohan,732.12,109.82,622.3,April,4,Q2,2025
50655,09-04-2025,Navi Mumbai,Grocery,Tea,6,480.94,15,UPI,Returning,Neha,2885.64,432.85,2452.79,April,4,Q2,2025
51318,10-04-2025,Pune,Furniture,Bed,1,16959.17,0,UPI,New,Pooja,16959.17,0,16959.17,April,4,Q2,2025
50037,10-04-2025,Nagpur,Grocery,Biscuits,5,83.62,10,Cash,Returning,Rahul,418.1,41.81,376.29,April,4,Q2,2025
50999,11-04-2025,Navi Mumbai,Sports,Tennis Racket,8,4514.79,0,Credit Card,VIP,Amit,36118.32,0,36118.32,April,4,Q2,2025
50629,11-04-2025,Mumbai,Electronics,Headphones,7,2528.51,5,UPI,New,Amit,17699.57,884.98,16814.59,April,4,Q2,2025
50856,12-04-2025,Thane,Electronics,Monitor,3,17779.62,0,Net Banking,New,Neha,53338.86,0,53338.86,April,4,Q2,2025
50043,13-04-2025,Nashik,Electronics,Headphones,7,2936.86,,Credit Card,VIP,Karan,20558.02,1027.9,19530.12,April,4,Q2,2025
50260,13-04-2025,Navi Mumbai,Electronics,Monitor,8,27105.04,5,UPI,New,Vikas,216840.32,10842.02,205998.3,April,4,Q2,2025
50186,13-04-2025,Thane,Furniture,Table,2,8730.86,10,Credit Card,New,Karan,17461.72,1746.17,15715.55,April,4,Q2,2025
50959,13-04-2025,Navi Mumbai,Electronics,Headphones,7,5729.31,5,UPI,Returning,Amit,40105.17,2005.26,38099.91,April,4,Q2,2025
50979,14-04-2025,Pune,Clothing,T-Shirt,5,1522.91,10,Debit Card,Returning,Sneha,7614.55,761.46,6853.09,April,4,Q2,2025
50715,14-04-2025,Pune,Grocery,Tea,4,490.48,5,Debit Card,VIP,Pooja,1961.92,98.1,1863.82,April,4,Q2,2025
50759,14-04-2025,Kolhapur,Sports,Tennis Racket,2,6545.89,5,Cash,New,Priya,13091.78,654.59,12437.19,April,4,Q2,2025
50111,14-04-2025,Pune,Grocery,Flour,3,51.24,10,Credit Card,VIP,Pooja,153.72,15.37,138.35,April,4,Q2,2025
50293,14-04-2025,Kolhapur,Beauty,Perfume,1,3584.28,5,Credit Card,Returning,Neha,3584.28,179.21,3405.07,April,4,Q2,2025
50627,14-04-2025,Nagpur,Grocery,Sugar,2,40.95,10,Cash,Returning,Vikas,81.9,8.19,73.71,April,4,Q2,2025
50094,15-04-2025,Mumbai,Clothing,Shirt,4,1962.63,,,New,Karan,7850.52,1570.1,6280.42,April,4,Q2,2025
50565,15-04-2025,Kolhapur,Grocery,Biscuits,7,142.4,15,Credit Card,New,Neha,996.8,149.52,847.28,April,4,Q2,2025
50989,15-04-2025,Nashik,Grocery,Sugar,3,51.7,10,UPI,Returning,Anjali,155.1,15.51,139.59,April,4,Q2,2025
50639,15-04-2025,Aurangabad,Grocery,Sugar,5,66.93,15,Net Banking,New,Rahul,334.65,50.2,284.45,April,4,Q2,2025
50739,15-04-2025,Aurangabad,Grocery,Rice,2,774.15,10,Credit Card,New,Neha,1548.3,154.83,1393.47,April,4,Q2,2025
50632,16-04-2025,Aurangabad,Sports,Football,2,568.13,10,Credit Card,New,Neha,1136.26,113.63,1022.63,April,4,Q2,2025
50682,16-04-2025,Thane,Grocery,Tea,5,123.39,15,UPI,Returning,Rohan,616.95,92.54,524.41,April,4,Q2,2025
50793,16-04-2025,Navi Mumbai,Clothing,Shirt,8,512.51,0,UPI,New,Priya,4100.08,0,4100.08,April,4,Q2,2025
50553,16-04-2025,Thane,Clothing,Jeans,7,1787.71,10,UPI,VIP,Neha,12513.97,1251.4,11262.57,April,4,Q2,2025
50473,16-04-2025,Thane,Electronics,Laptop,5,61911.23,15,Net Banking,New,Rohan,309556.15,46433.42,263122.73,April,4,Q2,2025
51402,16-04-2025,Pune,Electronics,Keyboard,2,1060.02,5,Net Banking,New,Sneha,2120.04,106,2014.04,April,4,Q2,2025
51040,17-04-2025,Kolhapur,Grocery,Rice,4,853.32,15,UPI,Returning,Amit,3413.28,511.99,2901.29,April,4,Q2,2025
50311,18-04-2025,Thane,Grocery,Tea,2,133.26,10,Credit Card,Returning,Priya,266.52,26.65,239.87,April,4,Q2,2025
50228,19-04-2025,Kolhapur,Grocery,Rice,4,1376.54,10,Debit Card,New,Karan,5506.16,550.62,4955.54,April,4,Q2,2025
51098,19-04-2025,Nashik,Electronics,Monitor,8,10446.59,5,UPI,Returning,Vikas,83572.72,4178.64,79394.08,April,4,Q2,2025
51006,19-04-2025,Nagpur,Furniture,Office Desk,1,18893.08,0,Cash,Returning,Karan,18893.08,0,18893.08,April,4,Q2,2025
50779,20-04-2025,Pune,Furniture,Bed,5,13365.35,0,Credit Card,Returning,Rahul,66826.75,0,66826.75,April,4,Q2,2025
50642,20-04-2025,Nagpur,Grocery,Rice,8,1664.65,,Credit Card,New,Anjali,13317.2,665.86,12651.34,April,4,Q2,2025
50560,20-04-2025,Nashik,Clothing,Saree,8,5532.62,10,UPI,New,Sneha,44260.96,4426.1,39834.86,April,4,Q2,2025
51446,20-04-2025,Aurangabad,Electronics,Tablet,3,13412.77,15,Debit Card,New,Rahul,40238.31,6035.75,34202.56,April,4,Q2,2025
51073,21-04-2025,Thane,Electronics,Keyboard,1,4207.81,15,UPI,New,Pooja,4207.81,631.17,3576.64,April,4,Q2,2025
50873,21-04-2025,Navi Mumbai,Clothing,Jeans,8,2017.02,0,Debit Card,New,Amit,16136.16,0,16136.16,April,4,Q2,2025
50733,22-04-2025,Pune,Furniture,Sofa,2,40173.24,5,Credit Card,Returning,Sneha,80346.48,4017.32,76329.16,April,4,Q2,2025
51358,22-04-2025,Nagpur,Grocery,Rice,2,1266.55,5,Debit Card,New,Amit,2533.1,126.66,2406.44,April,4,Q2,2025
51225,22-04-2025,Mumbai,Grocery,Tea,2,183.04,5,UPI,VIP,Karan,366.08,18.3,347.78,April,4,Q2,2025
50058,22-04-2025,Aurangabad,Electronics,Headphones,7,3216.85,5,UPI,New,Anjali,22517.95,1125.9,21392.05,April,4,Q2,2025
50432,23-04-2025,Nagpur,Furniture,Bed,2,33233.11,15,Debit Card,Returning,Sneha,66466.22,9969.93,56496.29,April,4,Q2,2025
50298,23-04-2025,Navi Mumbai,Electronics,Headphones,5,5737.04,10,Cash,Returning,Pooja,28685.2,2868.52,25816.68,April,4,Q2,2025
50149,23-04-2025,Nashik,Electronics,Tablet,7,33711.57,10,UPI,VIP,Karan,235980.99,23598.1,212382.89,April,4,Q2,2025
51376,23-04-2025,Aurangabad,Beauty,Sunscreen,8,780.26,10,UPI,VIP,Rohan,6242.08,624.21,5617.87,April,4,Q2,2025
50304,23-04-2025,Aurangabad,Clothing,Saree,6,6836.54,5,Credit Card,New,Anjali,41019.24,2050.96,38968.28,April,4,Q2,2025
51085,24-04-2025,Navi Mumbai,Sports,Tennis Racket,2,1501.21,15,Net Banking,New,Amit,3002.42,450.36,2552.06,April,4,Q2,2025
50245,24-04-2025,Navi Mumbai,Electronics,Laptop,8,58903.02,10,Debit Card,New,Karan,471224.16,47122.42,424101.74,April,4,Q2,2025
50691,24-04-2025,Nagpur,Grocery,Coffee,6,358.57,15,UPI,Returning,Pooja,2151.42,322.71,1828.71,April,4,Q2,2025
50702,25-04-2025,Thane,Electronics,Smartwatch,4,5788.88,0,Credit Card,New,Vikas,23155.52,0,23155.52,April,4,Q2,2025
51234,25-04-2025,Nashik,Electronics,Smartwatch,2,3793.28,15,Credit Card,New,Sneha,7586.56,1137.98,6448.58,April,4,Q2,2025
50153,25-04-2025,Kolhapur,Electronics,Tablet,7,34963.26,10,UPI,Returning,Rohan,244742.82,24474.28,220268.54,April,4,Q2,2025
51400,25-04-2025,Pune,Furniture,Table,8,8583.34,5,UPI,New,Priya,68666.72,3433.34,65233.38,April,4,Q2,2025
50074,25-04-2025,Nagpur,Beauty,Moisturizer,5,896.63,10,UPI,New,Karan,4483.15,448.32,4034.83,April,4,Q2,2025
50026,26-04-2025,Kolhapur,Beauty,Perfume,2,4075.19,10,UPI,Returning,Priya,8150.38,815.04,7335.34,April,4,Q2,2025
50266,26-04-2025,Pune,Furniture,Office Desk,8,13861.19,20,Cash,Returning,Anjali,110889.52,22177.9,88711.62,April,4,Q2,2025
51233,27-04-2025,Kolhapur,Electronics,Keyboard,2,3591.28,15,UPI,Returning,Priya,7182.56,1077.38,6105.18,April,4,Q2,2025
50301,28-04-2025,Thane,Electronics,Laptop,3,87909.08,0,UPI,Returning,Neha,263727.24,0,263727.24,April,4,Q2,2025
50411,28-04-2025,Mumbai,Grocery,Biscuits,5,137.43,5,Credit Card,VIP,Anjali,687.15,34.36,652.79,April,4,Q2,2025
51037,28-04-2025,Mumbai,Grocery,Sugar,7,48.87,10,Credit Card,New,Anjali,342.09,34.21,307.88,April,4,Q2,2025
50032,28-04-2025,Pune,Electronics,Headphones,3,2930.79,10,Debit Card,Returning,Pooja,8792.37,879.24,7913.13,April,4,Q2,2025
50175,28-04-2025,Nagpur,Clothing,Jacket,7,4759.55,5,UPI,VIP,Amit,33316.85,1665.84,31651.01,April,4,Q2,2025
50229,29-04-2025,Navi Mumbai,Sports,Cricket Bat,3,1051.47,,Cash,New,Anjali,3154.41,315.44,2838.97,April,4,Q2,2025
50081,29-04-2025,Kolhapur,Beauty,Perfume,5,3941.6,0,Debit Card,New,Anjali,19708,0,19708,April,4,Q2,2025
51367,30-04-2025,Nagpur,Furniture,Table,2,6243.38,5,UPI,New,Anjali,12486.76,624.34,11862.42,April,4,Q2,2025
51380,01-05-2025,Kolhapur,Clothing,Jacket,7,5172.36,5,UPI,VIP,Vikas,36206.52,1810.33,34396.19,May,5,Q2,2025
50154,01-05-2025,Navi Mumbai,Clothing,Jacket,1,3239.79,5,UPI,New,Pooja,3239.79,161.99,3077.8,May,5,Q2,2025
51056,02-05-2025,Navi Mumbai,Grocery,Flour,7,61.19,0,UPI,Returning,Neha,428.33,0,428.33,May,5,Q2,2025
51238,02-05-2025,Navi Mumbai,Clothing,Jacket,3,3361.55,0,Credit Card,VIP,Neha,10084.65,0,10084.65,May,5,Q2,2025
51334,02-05-2025,Aurangabad,Sports,Running Shoes,8,2139.47,10,Credit Card,New,Amit,17115.76,1711.58,15404.18,May,5,Q2,2025
50878,02-05-2025,Nashik,Furniture,Chair,2,3189.68,10,Debit Card,New,Sneha,6379.36,637.94,5741.42,May,5,Q2,2025
51280,03-05-2025,Kolhapur,Clothing,Saree,7,5565.93,10,Credit Card,VIP,Priya,38961.51,3896.15,35065.36,May,5,Q2,2025
51476,03-05-2025,Aurangabad,Furniture,Bed,4,15349.78,10,UPI,New,Vikas,61399.12,6139.91,55259.21,May,5,Q2,2025
51068,03-05-2025,Kolhapur,Electronics,Tablet,6,29266.51,0,Cash,VIP,Pooja,175599.06,0,175599.06,May,5,Q2,2025
50657,03-05-2025,Thane,Grocery,Oil,1,147.58,10,UPI,Returning,Vikas,147.58,14.76,132.82,May,5,Q2,2025
51116,04-05-2025,Mumbai,Clothing,T-Shirt,3,522.54,0,Cash,Returning,Rohan,1567.62,0,1567.62,May,5,Q2,2025
50579,05-05-2025,Nashik,Clothing,Kurta,4,2862.51,0,Credit Card,Returning,Sneha,11450.04,0,11450.04,May,5,Q2,2025
50467,05-05-2025,Navi Mumbai,Grocery,Biscuits,6,111.32,0,Credit Card,Returning,Amit,667.92,0,667.92,May,5,Q2,2025
50910,06-05-2025,Thane,Grocery,Tea,1,161,10,Credit Card,Returning,Anjali,161,16.1,144.9,May,5,Q2,2025
51275,06-05-2025,Nagpur,Clothing,Saree,5,4653.19,10,Net Banking,New,Vikas,23265.95,2326.59,20939.36,May,5,Q2,2025
50110,07-05-2025,Aurangabad,Electronics,Tablet,1,10542.79,15,UPI,VIP,Amit,10542.79,1581.42,8961.37,May,5,Q2,2025
50390,07-05-2025,Nagpur,Beauty,Sunscreen,1,993.83,15,UPI,New,Vikas,993.83,149.07,844.76,May,5,Q2,2025
50717,08-05-2025,Nashik,Beauty,Sunscreen,1,582.93,10,Debit Card,New,Rohan,582.93,58.29,524.64,May,5,Q2,2025
50306,08-05-2025,Thane,Sports,Cricket Bat,1,1707.02,0,UPI,New,Sneha,1707.02,0,1707.02,May,5,Q2,2025
50761,08-05-2025,Nagpur,Electronics,Smartwatch,6,9133.17,15,Debit Card,Returning,Neha,54799.02,8219.85,46579.17,May,5,Q2,2025
50364,08-05-2025,Nashik,Clothing,T-Shirt,2,1647.36,0,Debit Card,Returning,Neha,3294.72,0,3294.72,May,5,Q2,2025
50486,08-05-2025,Aurangabad,Sports,Yoga Mat,5,984.79,5,Debit Card,VIP,Sneha,4923.95,246.2,4677.75,May,5,Q2,2025
50337,09-05-2025,Pune,Beauty,Shampoo,4,822.16,5,Credit Card,New,Karan,3288.64,164.43,3124.21,May,5,Q2,2025
51307,09-05-2025,Thane,Furniture,Chair,5,1462.78,5,Debit Card,Returning,Rahul,7313.9,365.7,6948.2,May,5,Q2,2025
50554,10-05-2025,Aurangabad,Clothing,Shirt,6,1397.56,0,Credit Card,Returning,Amit,8385.36,0,8385.36,May,5,Q2,2025
50202,10-05-2025,Kolhapur,Electronics,Mobile,3,55374.64,10,Cash,New,Neha,166123.92,16612.39,149511.53,May,5,Q2,2025
50667,10-05-2025,Nagpur,Grocery,Flour,4,66.17,15,Net Banking,VIP,Rohan,264.68,39.7,224.98,May,5,Q2,2025
50679,10-05-2025,Thane,Sports,Badminton Racket,8,1695.36,0,UPI,New,Anjali,13562.88,0,13562.88,May,5,Q2,2025
51024,11-05-2025,Nagpur,Sports,Football,1,1065.08,0,Cash,Returning,Rohan,1065.08,0,1065.08,May,5,Q2,2025
50855,11-05-2025,Nagpur,Electronics,Tablet,3,11050.75,20,Credit Card,New,Anjali,33152.25,6630.45,26521.8,May,5,Q2,2025
51379,12-05-2025,Mumbai,Grocery,Coffee,8,814.44,15,UPI,New,Anjali,6515.52,977.33,5538.19,May,5,Q2,2025
50669,12-05-2025,Kolhapur,Electronics,Keyboard,1,2128.07,0,UPI,Returning,Rahul,2128.07,0,2128.07,May,5,Q2,2025
50742,12-05-2025,Nashik,Grocery,Flour,4,57.62,10,Debit Card,VIP,Anjali,230.48,23.05,207.43,May,5,Q2,2025
50650,13-05-2025,Aurangabad,Clothing,Jeans,1,3273.52,10,Credit Card,Returning,Amit,3273.52,327.35,2946.17,May,5,Q2,2025
50866,13-05-2025,Mumbai,Clothing,Saree,5,4040.53,10,Cash,Returning,Rohan,20202.65,2020.26,18182.39,May,5,Q2,2025
50505,13-05-2025,Kolhapur,Furniture,Bed,7,20009.7,20,Credit Card,Returning,Amit,140067.9,28013.58,112054.32,May,5,Q2,2025
50280,13-05-2025,Nagpur,Beauty,Sunscreen,8,733.19,5,Credit Card,,Vikas,5865.52,293.28,5572.24,May,5,Q2,2025
50847,13-05-2025,Kolhapur,Electronics,Headphones,1,4728.19,5,Debit Card,Returning,Rahul,4728.19,236.41,4491.78,May,5,Q2,2025
50462,14-05-2025,Nashik,Clothing,Shirt,1,2349.04,15,UPI,New,Priya,2349.04,352.36,1996.68,May,5,Q2,2025
51282,14-05-2025,Pune,Furniture,Chair,2,3767.89,0,UPI,Returning,Sneha,7535.78,0,7535.78,May,5,Q2,2025
50987,15-05-2025,Thane,Furniture,Bed,8,49575.75,10,Debit Card,VIP,Anjali,396606,39660.6,356945.4,May,5,Q2,2025
51486,16-05-2025,Navi Mumbai,Grocery,Oil,1,218.12,15,Credit Card,New,Amit,218.12,32.72,185.4,May,5,Q2,2025
50137,16-05-2025,Nashik,Clothing,Jeans,1,3061.56,15,UPI,New,Karan,3061.56,459.23,2602.33,May,5,Q2,2025
50238,16-05-2025,Kolhapur,Electronics,Headphones,8,898.63,10,Debit Card,New,Vikas,7189.04,718.9,6470.14,May,5,Q2,2025
50767,16-05-2025,Pune,Furniture,Sofa,3,51223.37,0,Debit Card,New,Rohan,153670.11,0,153670.11,May,5,Q2,2025
50120,17-05-2025,Thane,Clothing,Shirt,7,1400.96,15,UPI,Returning,Karan,9806.72,1471.01,8335.71,May,5,Q2,2025
50744,18-05-2025,Navi Mumbai,Clothing,Kurta,3,1579.18,10,UPI,New,Priya,4737.54,473.75,4263.79,May,5,Q2,2025
50497,18-05-2025,Pune,Clothing,T-Shirt,5,583.71,5,Credit Card,New,Amit,2918.55,145.93,2772.62,May,5,Q2,2025
50542,18-05-2025,Navi Mumbai,Clothing,Jeans,7,1131.37,0,Debit Card,New,Vikas,7919.59,0,7919.59,May,5,Q2,2025
50637,18-05-2025,Kolhapur,Clothing,Kurta,3,1017.14,0,UPI,New,Anjali,3051.42,0,3051.42,May,5,Q2,2025
50336,18-05-2025,Pune,Electronics,Headphones,2,5619.02,0,Credit Card,Returning,Anjali,11238.04,0,11238.04,May,5,Q2,2025
